incident_id,text,disaster_type,latitude,longitude,people_affected,injured,severity
INC05891,Emergency reported near Village F. river has overflowed. local damage reported. 5 people are affected.,flood,26.189840301693025,91.7287767897076,5,0,moderate
INC05892,Emergency reported near Village G. village affected by extreme rainfall. people are trapped under debris. 92 people are affected. One person is seriously injured.,cloudburst,26.096327989433288,91.75911764661842,92,1,critical
INC05893,Emergency reported near Village E. heavy rainfall has damaged roads. several families affected. 33 people are affected. One person is seriously injured.,cloudburst,26.117727249666594,91.70046329614323,33,1,high
INC05894,Emergency reported near Village J. people are trapped inside a collapsed building. house is damaged. 12 people are affected. Ambulance support is urgently required.,earthquake,26.10868793048352,91.72222326294828,12,1,high
INC05895,Emergency reported near Village D. people are trapped under debris. several people need help. 18 people are affected.,earthquake,26.173207732134536,91.78135876274602,18,0,high
INC05896,Emergency reported near Village H. multiple houses have been damaged. water level slightly rising. 15 people are affected.,earthquake,26.156897947636033,91.70301039199776,15,0,moderate
INC05897,Emergency reported near Village B. building has collapsed. children are trapped. 53 people are affected. Ambulance support is urgently required.,earthquake,26.15815144090075,91.75003758102261,53,1,critical
INC05898,Emergency reported near Village D. multiple houses have been damaged. water level slightly rising. 3 people are affected.,earthquake,26.172645852320674,91.7788966497239,3,0,moderate
INC05899,Emergency reported near Village E. flash flood caused by cloudburst. several families affected. 22 people are affected. One person is seriously injured.,cloudburst,26.116267508130303,91.69847943112276,22,1,high
INC05900,Emergency reported near Village C. earthquake damage reported. multiple people require urgent rescue. 85 people are affected. Ambulance support is urgently required.,earthquake,26.133458601732087,91.71701784015278,85,1,critical
INC05901,Emergency reported near Village B. bridge is submerged. local damage reported. 15 people are affected.,flood,26.154999042563865,91.75006828778668,15,0,moderate
INC05902,Emergency reported near Village F. major landslide reported. people need evacuation. 13 people are affected.,landslide,26.188974051512066,91.72911295680034,13,0,high
INC05903,Emergency reported near Village A. water has entered several houses. multiple houses damaged. 25 people are affected.,flood,26.144644498268473,91.73507567531612,25,0,high
INC05904,Emergency reported near Village H. strong earthquake has damaged buildings. many people need immediate evacuation. 90 people are affected. Multiple injured people require medical assistance.,earthquake,26.157155883005665,91.70043006388589,90,1,critical
INC05905,Emergency reported near Village J. mudslide has damaged several houses. children are trapped. 55 people are affected. Ambulance support is urgently required.,landslide,26.112146733164888,91.7217391450373,55,1,critical
INC05906,Emergency reported near Village C. roads are flooded after intense rainfall. waterlogging reported. 2 people are affected.,cloudburst,26.12838052906522,91.71749754416925,2,0,moderate
INC05907,Emergency reported near Village J. flood water is rising rapidly. many people need immediate evacuation. 72 people are affected. Multiple injured people require medical assistance.,flood,26.10943162423569,91.72313558301958,72,1,critical
INC05908,Emergency reported near Village D. earthquake damage reported. local damage reported. 10 people are affected.,earthquake,26.17129119615792,91.78140792935359,10,0,moderate
INC05909,Emergency reported near Village J. river has overflowed. small amount of debris reported. 10 people are affected.,flood,26.11177971390357,91.72084153312504,10,0,moderate
INC05910,Emergency reported near Village I. houses are underwater. people are trapped under debris. 96 people are affected.,flood,26.180241217095226,91.7513246137933,96,0,critical
INC05911,Emergency reported near Village H. several buildings are damaged. people need evacuation. 35 people are affected. Ambulance support is urgently required.,earthquake,26.158907667791564,91.69717107397727,35,1,high
INC05912,Emergency reported near Village G. heavy rainfall has damaged roads. people trapped inside house. 78 people are affected. Ambulance support is urgently required.,cloudburst,26.101445993869252,91.7624754762115,78,1,critical
INC05913,Emergency reported near Village G. houses are affected by sudden rainfall. multiple people require urgent rescue. 92 people are affected. One person is seriously injured.,cloudburst,26.09776353612129,91.76164384296484,92,1,critical
INC05914,Emergency reported near Village A. strong earthquake has damaged buildings. water level slightly rising. 5 people are affected.,earthquake,26.147861531426777,91.73619550759648,5,0,moderate
INC05915,Emergency reported near Village H. sudden heavy rainfall reported. minor road damage. 3 people are affected.,cloudburst,26.158363995630516,91.70024603734706,3,0,moderate
INC05916,Emergency reported near Village A. rocks and debris are covering the road. waterlogging reported. 12 people are affected.,landslide,26.1433989320636,91.73496653978009,12,0,moderate
INC05917,Emergency reported near Village G. water level is rising rapidly. people need evacuation. 38 people are affected.,cloudburst,26.100866368134543,91.75679254104995,38,0,high
INC05918,Emergency reported near Village G. earthquake damage reported. children are trapped. 99 people are affected.,earthquake,26.097112142155016,91.76003858176075,99,0,critical
INC05919,Emergency reported near Village G. flood water is rising rapidly. several people need help. 34 people are affected.,flood,26.099955382922175,91.76068710915409,34,0,high
INC05920,Emergency reported near Village J. drainage system has overflowed. multiple houses damaged. 15 people are affected.,cloudburst,26.113750450776966,91.72020902807215,15,0,high
INC05921,Emergency reported near Village B. drainage system has overflowed. minor road damage. 11 people are affected.,cloudburst,26.15619634430067,91.74804893412878,11,0,moderate
INC05922,Emergency reported near Village I. drainage system has overflowed. rescue assistance required. 26 people are affected.,cloudburst,26.181535875327032,91.74894721826978,26,0,high
INC05923,Emergency reported near Village A. heavy rainfall has damaged roads. several people need help. 26 people are affected.,cloudburst,26.144642841665164,91.73598230274986,26,0,high
INC05924,Emergency reported near Village I. earthquake damage reported. multiple people require urgent rescue. 24 people are affected.,earthquake,26.182065948469827,91.74738004689125,24,0,critical
INC05925,Emergency reported near Village B. heavy flooding reported. small amount of debris reported. 7 people are affected.,flood,26.150433522730772,91.74957313460582,7,0,moderate
INC05926,Emergency reported near Village C. landslide has trapped people. people are seriously injured. 88 people are affected. An injured person needs medical help.,landslide,26.13093706251381,91.72030453875162,88,1,critical
INC05927,Emergency reported near Village I. flood water is rising rapidly. several people need help. 16 people are affected.,flood,26.18246440847483,91.75087474534836,16,0,high
INC05928,Emergency reported near Village H. mudslide has damaged several houses. multiple houses damaged. 12 people are affected.,landslide,26.15887230333628,91.69534915969173,12,0,high
INC05929,Emergency reported near Village B. village is surrounded by flood water. people trapped inside house. 81 people are affected.,flood,26.15452537553161,91.75205591800452,81,0,critical
INC05930,Emergency reported near Village D. walls have collapsed. several families affected. 38 people are affected.,earthquake,26.16921590443467,91.78005664052736,38,0,high
INC05931,Emergency reported near Village I. road completely blocked by landslide. house is damaged. 32 people are affected. An injured person needs medical help.,landslide,26.180842720508615,91.7479694152515,32,1,high
INC05932,Emergency reported near Village D. heavy rainfall has damaged roads. road access is blocked. 26 people are affected.,cloudburst,26.17124647179328,91.78327424358001,26,0,high
INC05933,Emergency reported near Village H. earthquake damage reported. several people need help. 27 people are affected.,earthquake,26.159654373296213,91.69774187115634,27,0,high
INC05934,Emergency reported near Village E. river has overflowed. multiple people require urgent rescue. 60 people are affected. Multiple injured people require medical assistance.,flood,26.119866797945956,91.69555123178279,60,1,critical
INC05935,Emergency reported near Village A. soil has collapsed onto houses. house is damaged. 26 people are affected.,landslide,26.145173806527954,91.7371045487553,26,0,high
INC05936,Emergency reported near Village F. houses are affected by sudden rainfall. trees fallen on road. 3 people are affected.,cloudburst,26.19335127258769,91.72961201041487,3,0,moderate
INC05937,Emergency reported near Village H. people are trapped under debris. people need evacuation. 35 people are affected.,earthquake,26.160816970676294,91.69827742379523,35,0,high
INC05938,Emergency reported near Village A. bridge is submerged. children are trapped. 22 people are affected.,flood,26.14378714575895,91.73314962912667,22,0,critical
INC05939,Emergency reported near Village A. building has collapsed. trees fallen on road. 10 people are affected.,earthquake,26.144110420757436,91.73558938169296,10,0,moderate
INC05940,Emergency reported near Village G. bridge is submerged. house is damaged. 32 people are affected.,flood,26.100598399532178,91.75875280623934,32,0,high
INC05941,Emergency reported near Village F. cloudburst has caused severe flooding. several families affected. 10 people are affected.,cloudburst,26.19016669070195,91.72933323988879,10,0,high
INC05942,Emergency reported near Village E. people are trapped inside a collapsed building. road is blocked. 7 people are affected.,earthquake,26.119337001223403,91.70016072465192,7,0,high
INC05943,Emergency reported near Village F. heavy flooding reported. people need evacuation. 40 people are affected.,flood,26.190081045884636,91.7315223480781,40,0,high
INC05944,Emergency reported near Village A. people need evacuation due to flooding. multiple houses damaged. 29 people are affected.,flood,26.14425871393174,91.73550022930175,29,0,high
INC05945,Emergency reported near Village D. walls have collapsed. road is blocked. 37 people are affected.,earthquake,26.169638385109828,91.77857067176632,37,0,high
INC05946,Emergency reported near Village D. flash flood caused by cloudburst. several people need help. 23 people are affected.,cloudburst,26.16928017781287,91.78406231742615,23,0,high
INC05947,Emergency reported near Village E. flood water is rising rapidly. road is blocked. 36 people are affected.,flood,26.11817464247861,91.69944268733225,36,0,high
INC05948,Emergency reported near Village F. structural damage reported after earthquake. children are trapped. 43 people are affected. Ambulance support is urgently required.,earthquake,26.18922502267346,91.72950565677552,43,1,critical
INC05949,Emergency reported near Village G. road is completely flooded. minor road damage. 13 people are affected.,flood,26.099337521382246,91.76055848020245,13,0,moderate
INC05950,Emergency reported near Village E. river has overflowed. road access is blocked. 22 people are affected. Multiple injured people require medical assistance.,flood,26.116579649797217,91.70207434294507,22,1,high
INC05951,Emergency reported near Village B. village affected by extreme rainfall. several people need help. 12 people are affected.,cloudburst,26.156265165599287,91.74751425682787,12,0,high
INC05952,Emergency reported near Village J. cloudburst has caused severe flooding. house is damaged. 18 people are affected. One person is seriously injured.,cloudburst,26.105461845454094,91.71804585570771,18,1,high
INC05953,Emergency reported near Village G. flood water is rising rapidly. minor road damage. 4 people are affected.,flood,26.09951466707715,91.76516058379738,4,0,moderate
INC05954,Emergency reported near Village I. road is completely flooded. house is damaged. 16 people are affected.,flood,26.181086513929948,91.74638482070164,16,0,high
INC05955,Emergency reported near Village B. houses have developed major cracks. road access is blocked. 21 people are affected. Multiple injured people require medical assistance.,earthquake,26.1536206889902,91.74989357512746,21,1,high
INC05956,Emergency reported near Village H. landslide has blocked the road. people trapped inside house. 64 people are affected. An injured person needs medical help.,landslide,26.160507367108597,91.69737050227938,64,1,critical
INC05957,Emergency reported near Village H. village affected by extreme rainfall. people need evacuation. 30 people are affected.,cloudburst,26.159730019544046,91.69856472172478,30,0,high
INC05958,Emergency reported near Village F. earthquake damage reported. minor structural damage. 8 people are affected.,earthquake,26.187792482874798,91.7305191912934,8,0,moderate
INC05959,Emergency reported near Village A. roads are flooded after intense rainfall. several people need help. 12 people are affected.,cloudburst,26.146047754346885,91.73788208255392,12,0,high
INC05960,Emergency reported near Village B. cloudburst has caused severe flooding. small amount of debris reported. 2 people are affected.,cloudburst,26.15614877270227,91.74900526093371,2,0,moderate
INC05961,Emergency reported near Village E. water has entered several houses. children are trapped. 53 people are affected. Ambulance support is urgently required.,flood,26.121429099522928,91.70061810887621,53,1,critical
INC05962,Emergency reported near Village F. houses have developed major cracks. people are seriously injured. 53 people are affected. Ambulance support is urgently required.,earthquake,26.190267883765905,91.7287766137566,53,1,critical
INC05963,Emergency reported near Village E. structural damage reported after earthquake. people need evacuation. 37 people are affected. Multiple injured people require medical assistance.,earthquake,26.119006247745318,91.70014777387225,37,1,high
INC05964,Emergency reported near Village F. people are trapped by flood water. several people need help. 19 people are affected.,flood,26.19487974893397,91.73060248496019,19,0,high
INC05965,Emergency reported near Village J. drainage system has overflowed. road is blocked. 13 people are affected.,cloudburst,26.1087776229955,91.71833522111007,13,0,high
INC05966,Emergency reported near Village D. flash flood caused by cloudburst. people need evacuation. 25 people are affected.,cloudburst,26.16901646677469,91.7843545868951,25,0,high
INC05967,Emergency reported near Village H. people are trapped by flood water. local damage reported. 12 people are affected.,flood,26.15920148670811,91.70181374106923,12,0,moderate
INC05968,Emergency reported near Village B. walls have collapsed. road is blocked. 22 people are affected.,earthquake,26.154248143509058,91.75052236908256,22,0,high
INC05969,Emergency reported near Village B. large amount of debris is blocking the road. building collapsed. 56 people are affected. Multiple injured people require medical assistance.,landslide,26.15658349054802,91.74885619430037,56,1,critical
INC05970,Emergency reported near Village G. landslide has blocked the road. people are trapped under debris. 38 people are affected. An injured person needs medical help.,landslide,26.098717776691696,91.76331773938891,38,1,critical
INC05971,Emergency reported near Village I. road is completely flooded. rescue assistance required. 28 people are affected.,flood,26.181969185789793,91.75158134463739,28,0,high
INC05972,Emergency reported near Village J. earthquake damage reported. waterlogging reported. 15 people are affected.,earthquake,26.111574552586244,91.72091915097663,15,0,moderate
INC05973,Emergency reported near Village C. walls have collapsed. water level slightly rising. 1 people are affected.,earthquake,26.13403555162635,91.72008781660375,1,0,moderate
INC05974,Emergency reported near Village I. road is completely flooded. multiple houses damaged. 37 people are affected.,flood,26.181154524734403,91.7470981741428,37,0,high
INC05975,Emergency reported near Village H. flood water is rising rapidly. people are trapped under debris. 39 people are affected. Multiple injured people require medical assistance.,flood,26.158350078626817,91.69759836200033,39,1,critical
INC05976,Emergency reported near Village A. road completely blocked by landslide. trees fallen on road. 11 people are affected.,landslide,26.147048127167032,91.73109491969595,11,0,moderate
INC05977,Emergency reported near Village I. road completely blocked by landslide. small amount of debris reported. 3 people are affected.,landslide,26.179195379954493,91.74401258679468,3,0,moderate
INC05978,Emergency reported near Village C. road completely blocked by landslide. road access is blocked. 14 people are affected.,landslide,26.128337424209036,91.71901810210053,14,0,high
INC05979,Emergency reported near Village H. heavy rainfall has damaged roads. minor structural damage. 8 people are affected.,cloudburst,26.16276974218759,91.70079325587845,8,0,moderate
INC05980,Emergency reported near Village J. heavy flooding reported. road access is blocked. 23 people are affected. Multiple injured people require medical assistance.,flood,26.108333716953343,91.72213192743946,23,1,high
INC05981,Emergency reported near Village J. building has collapsed. trees fallen on road. 5 people are affected.,earthquake,26.11003566450906,91.72007513371742,5,0,moderate
INC05982,Emergency reported near Village D. walls have collapsed. people need evacuation. 36 people are affected. Multiple injured people require medical assistance.,earthquake,26.16759465698446,91.7780199725722,36,1,high
INC05983,Emergency reported near Village J. flood water is rising rapidly. water level slightly rising. 15 people are affected.,flood,26.10834980540011,91.72009292254631,15,0,moderate
INC05984,Emergency reported near Village G. cloudburst has caused severe flooding. several families affected. 37 people are affected.,cloudburst,26.100155771453963,91.76308818532705,37,0,high
INC05985,Emergency reported near Village D. heavy flooding reported. people are seriously injured. 46 people are affected. One person is seriously injured.,flood,26.170770110335877,91.77458486861266,46,1,critical
INC05986,Emergency reported near Village F. flood water is rising rapidly. serious injuries reported. 46 people are affected. An injured person needs medical help.,flood,26.190525283975745,91.72709996728767,46,1,critical
INC05987,Emergency reported near Village B. water has entered several houses. minor road damage. 9 people are affected.,flood,26.15306805815078,91.74837566105654,9,0,moderate
INC05988,Emergency reported near Village G. river has overflowed. several families affected. 15 people are affected. One person is seriously injured.,flood,26.098673323352976,91.75724970121593,15,1,high
INC05989,Emergency reported near Village B. hill slope has collapsed. water level slightly rising. 9 people are affected.,landslide,26.155406964006907,91.74717839542981,9,0,moderate
INC05990,Emergency reported near Village B. people are trapped under debris. immediate rescue required. 50 people are affected. One person is seriously injured.,earthquake,26.1557133352145,91.75447394215412,50,1,critical
INC05991,Emergency reported near Village F. strong earthquake has damaged buildings. rescue assistance required. 10 people are affected.,earthquake,26.187341281882134,91.72943097939132,10,0,high
INC05992,Emergency reported near Village G. river has overflowed. small amount of debris reported. 9 people are affected.,flood,26.094953085274977,91.75939812941407,9,0,moderate
INC05993,Emergency reported near Village D. walls have collapsed. minor structural damage. 1 people are affected.,earthquake,26.171285434305265,91.78144127846272,1,0,moderate
INC05994,Emergency reported near Village A. flash flood caused by cloudburst. waterlogging reported. 15 people are affected.,cloudburst,26.14465472746057,91.73797852684952,15,0,moderate
INC05995,Emergency reported near Village E. flash flood caused by cloudburst. waterlogging reported. 9 people are affected.,cloudburst,26.125092109071886,91.70342460937488,9,0,moderate
INC05996,Emergency reported near Village F. large amount of debris is blocking the road. people are seriously injured. 74 people are affected. One person is seriously injured.,landslide,26.18895495814118,91.72709779202707,74,1,critical
INC05997,Emergency reported near Village G. water has entered several houses. children are trapped. 87 people are affected.,flood,26.099187697166855,91.75810603446877,87,0,critical
INC05998,Emergency reported near Village F. heavy rainfall has damaged roads. minor road damage. 15 people are affected.,cloudburst,26.19090269509573,91.72763761292114,15,0,moderate
INC05999,Emergency reported near Village C. bridge is submerged. local damage reported. 1 people are affected.,flood,26.129854355134817,91.72167602810907,1,0,moderate
INC06000,Emergency reported near Village C. heavy rainfall has damaged roads. small amount of debris reported. 9 people are affected.,cloudburst,26.129798608254365,91.71810737235451,9,0,moderate
INC06001,Emergency reported near Village F. landslide has trapped people. serious injuries reported. 73 people are affected.,landslide,26.192349628115174,91.7262420381105,73,0,critical
INC06002,Emergency reported near Village I. major landslide reported. minor structural damage. 2 people are affected.,landslide,26.179344409888245,91.74991667995323,2,0,moderate
INC06003,Emergency reported near Village H. drainage system has overflowed. minor road damage. 4 people are affected.,cloudburst,26.1600318173168,91.70036099211215,4,0,moderate
INC06004,Emergency reported near Village H. several buildings are damaged. immediate rescue required. 45 people are affected.,earthquake,26.161220879639618,91.69992918512192,45,0,critical
INC06005,Emergency reported near Village J. landslide has trapped people. people are trapped. 23 people are affected. An injured person needs medical help.,landslide,26.109263883435712,91.71918482131068,23,1,critical
INC06006,Emergency reported near Village G. water level is rising rapidly. waterlogging reported. 1 people are affected.,cloudburst,26.098776968395924,91.76157508664866,1,0,moderate
INC06007,Emergency reported near Village H. several buildings are damaged. people need evacuation. 33 people are affected.,earthquake,26.158706943041047,91.70169354221802,33,0,high
INC06008,Emergency reported near Village C. people need evacuation due to flooding. people need evacuation. 26 people are affected.,flood,26.130037998164518,91.71895749038629,26,0,high
INC06009,Emergency reported near Village D. cloudburst has caused severe flooding. many people need immediate evacuation. 42 people are affected. One person is seriously injured.,cloudburst,26.17123681443149,91.77854509215055,42,1,critical
INC06010,Emergency reported near Village E. large amount of debris is blocking the road. multiple houses damaged. 40 people are affected. Multiple injured people require medical assistance.,landslide,26.121276368081457,91.70042545224238,40,1,high
INC06011,Emergency reported near Village D. flash flooding reported. rescue assistance required. 24 people are affected.,cloudburst,26.16880735062182,91.78105726963067,24,0,high
INC06012,Emergency reported near Village I. water level is rising rapidly. immediate rescue required. 100 people are affected. Ambulance support is urgently required.,cloudburst,26.181093179451377,91.75231503921162,100,1,critical
INC06013,Emergency reported near Village D. large amount of debris is blocking the road. rescue assistance required. 35 people are affected.,landslide,26.17193229402482,91.78098254804145,35,0,high
INC06014,Emergency reported near Village A. earthquake damage reported. several families affected. 39 people are affected. One person is seriously injured.,earthquake,26.142244818097584,91.74109717397634,39,1,high
INC06015,Emergency reported near Village A. cloudburst has caused severe flooding. local damage reported. 12 people are affected.,cloudburst,26.141692767577858,91.73809852634857,12,0,moderate
INC06016,Emergency reported near Village J. landslide has blocked the road. several people need help. 12 people are affected.,landslide,26.110862567633774,91.71765171525503,12,0,high
INC06017,Emergency reported near Village B. people are trapped inside a collapsed building. minor road damage. 10 people are affected.,earthquake,26.154751398122244,91.74984249422751,10,0,moderate
INC06018,Emergency reported near Village D. people are trapped by flood water. people are trapped under debris. 67 people are affected. One person is seriously injured.,flood,26.172611165431622,91.77857337819944,67,1,critical
INC06019,Emergency reported near Village B. structural damage reported after earthquake. people are trapped. 71 people are affected.,earthquake,26.15447610998715,91.74532786078996,71,0,critical
INC06020,Emergency reported near Village D. major landslide reported. waterlogging reported. 6 people are affected.,landslide,26.17346952558625,91.77785906351396,6,0,moderate
INC06021,Emergency reported near Village G. landslide has blocked the road. people are trapped. 69 people are affected. Ambulance support is urgently required.,landslide,26.10065382172848,91.75979718434056,69,1,critical
INC06022,Emergency reported near Village E. sudden heavy rainfall reported. people trapped inside house. 71 people are affected. Ambulance support is urgently required.,cloudburst,26.119803998066434,91.70161972396974,71,1,critical
INC06023,Emergency reported near Village B. landslide has blocked the road. house is damaged. 17 people are affected.,landslide,26.15834252492061,91.75050298733989,17,0,high
INC06024,Emergency reported near Village H. houses are affected by sudden rainfall. immediate rescue required. 35 people are affected. Ambulance support is urgently required.,cloudburst,26.16131015603526,91.70065778307345,35,1,critical
INC06025,Emergency reported near Village E. road is completely flooded. immediate rescue required. 97 people are affected. One person is seriously injured.,flood,26.12203506284786,91.69907416724104,97,1,critical
INC06026,Emergency reported near Village J. village is surrounded by flood water. water level slightly rising. 1 people are affected.,flood,26.11215078110883,91.72222099973129,1,0,moderate
INC06027,Emergency reported near Village H. rocks and debris are covering the road. water level slightly rising. 11 people are affected.,landslide,26.162165074017366,91.69867970426533,11,0,moderate
INC06028,Emergency reported near Village G. building has collapsed. water level slightly rising. 10 people are affected.,earthquake,26.099663324731527,91.76047893397757,10,0,moderate
INC06029,Emergency reported near Village H. mudslide has damaged several houses. waterlogging reported. 6 people are affected.,landslide,26.157258315910344,91.70318984041617,6,0,moderate
INC06030,Emergency reported near Village B. heavy flooding reported. building collapsed. 39 people are affected. One person is seriously injured.,flood,26.154975446932998,91.75056785577522,39,1,critical
INC06031,Emergency reported near Village A. people are trapped inside a collapsed building. road is blocked. 32 people are affected.,earthquake,26.143345991120547,91.73354624488127,32,0,high
INC06032,Emergency reported near Village J. road completely blocked by landslide. multiple people require urgent rescue. 66 people are affected. Multiple injured people require medical assistance.,landslide,26.10879194022905,91.72043840837527,66,1,critical
INC06033,Emergency reported near Village B. water has entered several houses. local damage reported. 6 people are affected.,flood,26.156346857625508,91.75032358308121,6,0,moderate
INC06034,Emergency reported near Village H. large amount of debris is blocking the road. several people need help. 13 people are affected. An injured person needs medical help.,landslide,26.160693448032482,91.69932594725064,13,1,high
INC06035,Emergency reported near Village G. people are trapped under debris. local damage reported. 9 people are affected.,earthquake,26.10099249713249,91.76296566573278,9,0,moderate
INC06036,Emergency reported near Village J. water has entered several houses. trees fallen on road. 7 people are affected.,flood,26.111409578884878,91.7216190837765,7,0,moderate
INC06037,Emergency reported near Village H. building has collapsed. small area affected. 14 people are affected.,earthquake,26.160588032798614,91.6969936898608,14,0,moderate
INC06038,Emergency reported near Village B. people are trapped under debris. people need evacuation. 12 people are affected.,earthquake,26.152910666938737,91.75090975160133,12,0,high
INC06039,Emergency reported near Village E. several buildings are damaged. local damage reported. 7 people are affected.,earthquake,26.119978121896082,91.70087968577295,7,0,moderate
INC06040,Emergency reported near Village B. road completely blocked by landslide. small area affected. 8 people are affected.,landslide,26.15835284683569,91.75145207199846,8,0,moderate
INC06041,Emergency reported near Village E. people are trapped by flood water. people are trapped under debris. 72 people are affected. Multiple injured people require medical assistance.,flood,26.122517772411488,91.70018936277894,72,1,critical
INC06042,Emergency reported near Village A. cloudburst has caused severe flooding. several families affected. 5 people are affected.,cloudburst,26.14288556864503,91.73608426768156,5,0,high
INC06043,Emergency reported near Village B. heavy flooding reported. road access is blocked. 36 people are affected.,flood,26.153390496372563,91.75311658991355,36,0,high
INC06044,Emergency reported near Village A. rocks and debris are covering the road. house is damaged. 7 people are affected.,landslide,26.14608078215307,91.73724102499325,7,0,high
INC06045,Emergency reported near Village H. road completely blocked by landslide. serious injuries reported. 31 people are affected.,landslide,26.162471886404457,91.69595988717096,31,0,critical
INC06046,Emergency reported near Village C. large amount of debris is blocking the road. multiple people require urgent rescue. 60 people are affected. Ambulance support is urgently required.,landslide,26.131176275902686,91.7173787084314,60,1,critical
INC06047,Emergency reported near Village E. people are trapped by flood water. people are seriously injured. 92 people are affected. An injured person needs medical help.,flood,26.11998548860307,91.69937658481507,92,1,critical
INC06048,Emergency reported near Village G. water level is rising rapidly. waterlogging reported. 9 people are affected.,cloudburst,26.101323473224195,91.76045637457793,9,0,moderate
INC06049,Emergency reported near Village B. people are trapped inside a collapsed building. children are trapped. 46 people are affected. One person is seriously injured.,earthquake,26.157690234347225,91.74879620567813,46,1,critical
INC06050,Emergency reported near Village B. heavy rainfall has damaged roads. multiple houses damaged. 25 people are affected. An injured person needs medical help.,cloudburst,26.156418228779266,91.7503244464338,25,1,high
INC06051,Emergency reported near Village E. major landslide reported. trees fallen on road. 3 people are affected.,landslide,26.11672941945986,91.69816276708296,3,0,moderate
INC06052,Emergency reported near Village G. building has collapsed. small area affected. 3 people are affected.,earthquake,26.099700243932958,91.76222458489978,3,0,moderate
INC06053,Emergency reported near Village G. several buildings are damaged. minor road damage. 7 people are affected.,earthquake,26.100927446115115,91.75766499835224,7,0,moderate
INC06054,Emergency reported near Village I. structural damage reported after earthquake. water level slightly rising. 2 people are affected.,earthquake,26.179719367543907,91.75403561289758,2,0,moderate
INC06055,Emergency reported near Village C. sudden heavy rainfall reported. many people need immediate evacuation. 70 people are affected. Ambulance support is urgently required.,cloudburst,26.13022244666968,91.71934534884986,70,1,critical
INC06056,Emergency reported near Village E. walls have collapsed. several families affected. 17 people are affected.,earthquake,26.120983479281513,91.70152678615916,17,0,high
INC06057,Emergency reported near Village E. earthquake damage reported. road access is blocked. 5 people are affected.,earthquake,26.11908766330504,91.70100514954875,5,0,high
INC06058,Emergency reported near Village E. mudslide has damaged several houses. people are seriously injured. 80 people are affected. Ambulance support is urgently required.,landslide,26.119342221006658,91.70143865520366,80,1,critical
INC06059,Emergency reported near Village D. houses are underwater. road is blocked. 36 people are affected. Ambulance support is urgently required.,flood,26.170339386315945,91.7809639356541,36,1,high
INC06060,Emergency reported near Village J. strong earthquake has damaged buildings. small amount of debris reported. 8 people are affected.,earthquake,26.108481632907665,91.71835742723185,8,0,moderate
INC06061,Emergency reported near Village B. large amount of debris is blocking the road. multiple houses damaged. 5 people are affected.,landslide,26.15689099460932,91.74984120723722,5,0,high
INC06062,Emergency reported near Village E. roads are flooded after intense rainfall. several people need help. 24 people are affected.,cloudburst,26.1205700694842,91.69938720914583,24,0,high
INC06063,Emergency reported near Village E. several buildings are damaged. local damage reported. 11 people are affected.,earthquake,26.121797453548027,91.69878438003994,11,0,moderate
INC06064,Emergency reported near Village G. heavy rainfall has damaged roads. small area affected. 1 people are affected.,cloudburst,26.0997287975202,91.76157198562541,1,0,moderate
INC06065,Emergency reported near Village I. hill slope has collapsed. water level slightly rising. 14 people are affected.,landslide,26.182345935398327,91.74895248141794,14,0,moderate
INC06066,Emergency reported near Village B. cloudburst has caused severe flooding. water level slightly rising. 13 people are affected.,cloudburst,26.158919367963914,91.75062648338739,13,0,moderate
INC06067,Emergency reported near Village E. landslide has blocked the road. minor road damage. 8 people are affected.,landslide,26.117914143476384,91.70073810409718,8,0,moderate
INC06068,Emergency reported near Village B. cloudburst has caused severe flooding. several people need help. 40 people are affected.,cloudburst,26.154234001571034,91.75086813697436,40,0,high
INC06069,Emergency reported near Village J. people need evacuation due to flooding. rescue assistance required. 25 people are affected.,flood,26.10991428750468,91.72014854738038,25,0,high
INC06070,Emergency reported near Village F. road completely blocked by landslide. house is damaged. 37 people are affected.,landslide,26.18817681324683,91.73198012246144,37,0,high
INC06071,Emergency reported near Village C. people are trapped by flood water. several families affected. 30 people are affected.,flood,26.127687745265696,91.71778247020919,30,0,high
INC06072,Emergency reported near Village B. road is completely flooded. rescue assistance required. 10 people are affected.,flood,26.155734720698295,91.75320568849436,10,0,high
INC06073,Emergency reported near Village G. drainage system has overflowed. immediate rescue required. 85 people are affected.,cloudburst,26.099294813805873,91.76140194464541,85,0,critical
INC06074,Emergency reported near Village I. water has entered several houses. trees fallen on road. 7 people are affected.,flood,26.18214668035373,91.75162936887459,7,0,moderate
INC06075,Emergency reported near Village B. people need evacuation due to flooding. immediate rescue required. 78 people are affected. An injured person needs medical help.,flood,26.154377583421653,91.74781790656561,78,1,critical
INC06076,Emergency reported near Village I. rocks and debris are covering the road. people trapped inside house. 46 people are affected.,landslide,26.175584904868657,91.74947431900108,46,0,critical
INC06077,Emergency reported near Village F. roads are flooded after intense rainfall. rescue assistance required. 13 people are affected.,cloudburst,26.192356174737125,91.72775166803048,13,0,high
INC06078,Emergency reported near Village I. flash flood caused by cloudburst. small amount of debris reported. 2 people are affected.,cloudburst,26.181400419695038,91.7480996949399,2,0,moderate
INC06079,Emergency reported near Village H. people are trapped inside a collapsed building. trees fallen on road. 2 people are affected.,earthquake,26.160212145152773,91.70141558322831,2,0,moderate
